tpl_uuid,repo_url
3ff5344f89a34624b3e4c6d00cfccbc5,https://github.com/GNOME/gdk-pixbuf.git
87f488af5a4a4332a6a97af114e6d0bc,https://github.com/GNOME/gimp.git
d5495578e7614888b6009afec77ff457,https://github.com/GNOME/glib.git
c752464271b949a397d903a13f27f36c,https://github.com/GNOME/gtk.git
8303ad30111e44769316ae6ef1b09f9f,https://github.com/GNOME/librsvg.git
b3c47171d33342199791ec7cc77fa7a7,https://github.com/GNOME/libxml2.git
d122802a7993478dabaa304fc42363f0,https://github.com/GNOME/libxslt.git
1dc7122393b849f3a8a07fd6c45b478c,https://github.com/gnuradio/gnuradio.git
1dcbbd4d4f0f4dd99eabe5f17214a477,https://github.com/gnustep/libobjc2.git
f48d2ef3ae4148388f3360071557e5c0,https://github.com/gnutls/nettle.git
10a71b1c00824b63af2af81981fb67df,https://github.com/GoldenCheetah/GoldenCheetah.git
3c1e39231a1b46ddba9ddea44b17ae01,https://github.com/google/benchmark.git
554fb8a29d9f4ef7b8aa3eea1fd91d04,https://github.com/google/brotli.git
a422b73b2c4346b6b21bfecba7ef8cbb,https://github.com/google/cctz.git
6c6a125899b04decbab1eca4dfba9bce,https://github.com/google/cityhash.git
f6f91d3cff54462893b1959d22c747ff,https://github.com/google/crc32c.git
0319ff0d11dc4e30bf26d1a2339c81bf,https://github.com/google/double-conversion.git
d07b7dd548f94563aed290aca89f4862,https://github.com/google/draco.git
8b84112e39f940afa328fa166dfbc551,https://github.com/google/flatbuffers.git
277d316714d547c1924381b2ccae58ab,https://github.com/google/glog.git
270bb252cd804ace990cdebc60d9153b,https://github.com/google/googlemock.git
a8f7386956a14bd78f1128cbefdf3bc5,https://github.com/google/googletest.git
e5e1809a9f9440ad890f18ebe42ac18c,https://github.com/google/leveldb.git
b962a081e3cb44d79549a11279a5743b,https://github.com/google/liquidfun.git
180e4f049bb1429f897b31328d7f2075,https://github.com/google/mathfu.git
c92242de3aaf4cccaf14b0db23d29bfe,https://github.com/google/oboe.git
2321fe1fa99742a98805d37e63b4b6d8,https://github.com/google/re2.git
32a200b4f9834e21aa3eb3fb67f98d13,https://github.com/google/skia.git
a0f016f3f2bd49348e2490bfb79b8daa,https://github.com/google/snappy.git
970eb7923e0f4c18af2b78eb57ce14e2,https://github.com/google/zopfli.git
da0c2c6185ca4f05abd08fcaaafb737f,https://github.com/gpac/gpac.git
09378c48556a4441a857f0f5062f0b41,https://github.com/gperftools/gperftools.git
e6990d63aca64fe097caea68ee8aedc7,https://github.com/gpg/gnupg.git
255bb00a76354299a073cf28552c3879,https://github.com/gpg/libgcrypt.git
1a4601e3acce4bd2a82548b36a54f803,https://github.com/gpg/libgpg-error.git
e9d150b8ef194c5987838c3823dd23ef,https://github.com/grame-cncm/faust.git
8af7e2edaf4d490880f5966b4cdafab3,https://github.com/greenplum-db/gporca.git
dc3181141d1048789b917f6722b93bf0,https://github.com/greg7mdp/parallel-hashmap.git
18179a274331489cbc92a9545935af3c,https://github.com/greiman/SdFat.git
31e1b33cc2ce4de3a78b575636b92e0f,https://github.com/grpc/grpc.git
3e42c8fa1b41430ea082b253dcafb2b0,https://github.com/gtkwave/gtkwave.git
29354e48aed34f1ca914165e9901f217,https://github.com/guillaumeblanc/ozz-animation.git
b220a3e096b0461b96c01d257dc69e10,https://github.com/gulrak/filesystem.git
922f139563e64ee5a9ef166d815585dc,https://github.com/HackWebRTC/webrtc.git
b4d66fcaa01042a3aa3bb8fbbed3cd17,https://github.com/haproxy/haproxy.git
e945b15006ef40be9fed0b262cdd13b0,https://github.com/harfbuzz/harfbuzz.git
4d08926cbd924658b408bbc56e041408,https://github.com/hathach/tinyusb.git
88156fe3e51744f5a5b4dd26d9c01a59,https://github.com/HDFGroup/hdf5.git
ba34e6d96cd4442b80fc0897587ed47f,https://github.com/heimdal/heimdal.git
76cf33f5fb134b2ab9878b7d1265b0b8,https://github.com/herumi/xbyak.git
93916469dad54e4b842e4c45ea2d858d,https://github.com/hfiref0x/UACME.git
db4e95a87f6a45258125db65dbcb7493,https://github.com/hjwdzh/QuadriFlow.git
a0d876e7ecd64e4bb817a22218bcaf1c,https://github.com/hpricot/hpricot.git
78366840893d4f989d2cd280eee497d1,https://github.com/htop-dev/htop.git
92f5409f3f454200a9afc716f2349a63,https://github.com/hunspell/hunspell.git
1997d1618e9a4da79fa950e9e9054514,https://github.com/huntergregal/mimipenguin.git
1646ae3c39dc458ba30fb37c1d3076bb,https://github.com/hyperic/sigar.git
fba22fbd916745dcbff33253b7cecfb9,https://github.com/ianlancetaylor/libbacktrace.git
5e56ee817bbc40d29e4a805b242dbf09,https://github.com/ic005k/QtOpenCoreConfig.git
72861afdabd44b489c9fa390b4756fc0,https://github.com/IlyaGrebnov/libbsc.git
e276be6fd8f246d6b3f9fa7fe1f85078,https://github.com/ImageMagick/ImageMagick.git
1d21a8b37e404abf9cacc19579e46af2,https://github.com/ImageOptim/libimagequant.git
ba309b9e71d44fc6a949887b85fbf0c6,https://github.com/imbs-hl/ranger.git
07fb91e2e70742bea777b27f7a26478a,https://github.com/indilib/indi.git
93eb51dc8ae14c42ab5ace4c2443b749,https://github.com/inikep/lizard.git
112e82d5c95c4112a0e26f4ce4d45471,https://github.com/InsightSoftwareConsortium/ITK.git
e76418034a2343dd91521888265cfdb2,https://github.com/intel/clDNN.git
453788d101854cd793a51c76086570fe,https://github.com/intel/isa-l.git
5aa2abf9294a4a3fa7a99185d062cec6,https://github.com/intel/safestringlib.git
af57a637184141faba4b303e04b2adff,https://github.com/intel/tinycbor.git
47740c0372cb4871bd728da9ba7dbb58,https://github.com/intel/tinycrypt.git
3b86f2f3f5914eacbb9744028ef2dfa0,https://github.com/IntelRealSense/librealsense.git
002f6d779a4f46d5bff10c5cd1abcc23,https://github.com/introlab/rtabmap.git
57f23ad67af54d8282a6335d56d81244,https://github.com/ipkn/crow.git
815c24ba7b7a45ca88c9aa5afc2bccc8,https://github.com/iPlug2/iPlug2.git
762c65e5f42c41439dda22c1cb9ceedf,https://github.com/ipxe/ipxe.git
b677f76032ea4e448fdd44b3d19b12a0,https://github.com/iqiyi/xHook.git
4a19d3774fe94eb1b5510aada4575ec8,https://github.com/ircd-hybrid/ircd-hybrid.git
5fdb5158d0334b19b4de874e4e471bff,https://github.com/isc-projects/bind9.git
58eb616876b8403ea3d5197aae505d51,https://github.com/itay-grudev/SingleApplication.git
d23442c9af5f4db2a0985fe8e1ea4f6e,https://github.com/ivmai/bdwgc.git
e8776e6d5a434d28b35274ba6f6fdab3,https://github.com/ivmai/libatomic_ops.git
e1cf0d599e654fce8cedfa09b3a4a077,https://github.com/jackaudio/jack1.git
4ff11e2d7695462c8f7acf5f845fdc29,https://github.com/jandrewrogers/MetroHash.git
8a0777825f794cd984d96567dd3047ba,https://github.com/janmojzis/tinyssh.git
fbc19ee310694836b8196738e0986b23,https://github.com/jarro2783/cxxopts.git
c1f98d0023024c148ece31a4ea9323a4,https://github.com/jasper-software/jasper.git
be9bf47872bc4fcbadc07f60a7a55e17,https://github.com/jbeder/yaml-cpp.git
6c483ff838d34edbb2fcb965d38fa8df,https://github.com/jckarter/tbb.git
91fd22ff677047d4b34347b80964c4eb,https://github.com/jech/polipo.git
67e1be41f22648e09ff7c5fd158729aa,https://github.com/jedisct1/libsodium.git
e252a710a2334c88909434c7d01d8e5f,https://github.com/jemalloc/jemalloc.git
8f5909d7ec294a58a8fcfa680b6f900f,https://github.com/jgm/peg-markdown.git
8b80177c69494ddc91dd6e44cb762003,https://github.com/jinfeihan57/p7zip.git
c144df223c2d442e8e2b6c0303f5b063,https://github.com/jk-jeon/dragonbox.git
c80afd80b83849b4b3994a392d76e1ba,https://github.com/jkuhlmann/cgltf.git
f226f34a2469478c971201203fbb6b2c,https://github.com/jkuhlmann/gainput.git
2d2a54156c3840dd8dee8bcacf375836,https://github.com/jlblancoc/nanoflann.git
cf61a1c1bb26446389a62f8bb7615db6,https://github.com/jmacd/xdelta.git
ab42aea863b64ba19caa4d974b99233f,https://github.com/jmcnamara/libxlsxwriter.git
86da0370d9744edfa457e3bc9c814b17,https://github.com/jnz/q3vm.git
5f42923939694b99982353c8a15caa7f,https://github.com/joyent/v8plus.git
5f4922b6275d4ab4b1db243fefb0e80d,https://github.com/json-c/json-c.git
6d2670dd86ec4e379dd10bb3b89e68c6,https://github.com/juce-framework/JUCE.git
69312782437347e4b3cb4d9250f2c6d8,https://github.com/JuliaStrings/utf8proc.git
0035e132e6224de79ca2be75cc48c49a,https://github.com/julienr/libpng-android.git
716dd93a254341729b256afdd837badd,https://github.com/jupp0r/prometheus-cpp.git
238e77b7a88340e39dd448ec3235af33,https://github.com/jurobystricky/Netgear-A6210.git
a392f0b58f4c45e2aa5563bb26817920,https://github.com/k-takata/Onigmo.git
b51f18c4f09747e6aa44b5d07836227f,https://github.com/k0dai/density.git
f27faf0a00244a76b35e9ef356f3dfad,https://github.com/Karlson2k/libmicrohttpd.git
8d5a50c2629948299846b06b01ddad50,https://github.com/kazuho/picojson.git
8339c467595c45f29d9e54368e3b1b80,https://github.com/kcat/openal-soft.git
597352ae52464c7bab7bfcc4018b1852,https://github.com/kdave/btrfs-progs.git
bc3ac9e98ad14d06bb981debc25b7fa2,https://github.com/KDE/kdeconnect-kde.git
82bbedca7e5247a9abe8825c039f1f1b,https://github.com/KDE/kio.git
704a613cacb440a690a0258aab5b35cc,https://github.com/KDE/konsole.git
838e04f960a248fd94d8435a403fc2d2,https://github.com/KDE/okular.git
67e6bf944cdf4d3d8d83dcd3cdee7443,https://github.com/KDE/plasma-workspace.git
ef6fd3071797427d9585c445d4bc843c,https://github.com/kendryte/kendryte-standalone-sdk.git
83b0e5326f1d427eb68444cc57ca742f,https://github.com/keplerproject/luasql.git
37075b5a0e9c49b0ad31e472ffc8ccf6,https://github.com/keystone-engine/keystone.git
bf418a0f341c421e9bdbec597fab6097,https://github.com/KhronosGroup/glslang.git
f4d3f5d5790b44998b6d181f9d72f8fc,https://github.com/KhronosGroup/OpenCL-Headers.git
779ecfb68a94460b8b23fe9258b16543,https://github.com/KhronosGroup/OpenCOLLADA.git
50ac7d99cc3c4382916eff57ba5a8c83,https://github.com/KhronosGroup/SPIRV-Tools.git
1047c075838b40f198e6dff52bbeb7bc,https://github.com/KhronosGroup/Vulkan-Hpp.git
5a10c676b9ed4ad682fc51b4f0e391aa,https://github.com/KiCad/kicad-source-mirror.git
0be55d0570b949939974b0516091b5f7,https://github.com/kismetwireless/kismet.git
2680468732d8487691bb7992ccee2cb1,https://github.com/Kitware/CMake.git
d8c5e091a42744f5a26d6feda93f7e64,https://github.com/kkos/oniguruma.git
54aa376056c040b2a6fd6ee11d74743d,https://github.com/klange/toaruos.git
1149fd45db414792b20c51afe1da1756,https://github.com/kmackay/micro-ecc.git
09a908f29cd944b38437ff6d87abbc27,https://github.com/knik0/faac.git
3780224e0e1c498a8cf1ea2db1e4aab5,https://github.com/knolleary/pubsubclient.git
86c08fa1194f41cf95ef5b83c8110544,https://github.com/kohler/gifsicle.git
e078e253dfb94088a746c38865ac354e,https://github.com/kohler/masstree-beta.git
a84319882163439592025163234b56c1,https://github.com/kokkos/kokkos.git
5f6c441c916349b0aface4a5888e077e,https://github.com/Komet/MediaElch.git
d79e9ab453a34563835ff0fd65bc04c4,https://github.com/kornelski/7z.git
247c398f0d39494d97498d49e06e1034,https://github.com/krakjoe/phpdbg.git
a6b5fab2c7c74560a9cf63850b388128,https://github.com/krb5/krb5.git
a02adfe1c8c94762a0c5ee6c1d6e5e1c,https://github.com/krkrz/krkrz.git
f0d21741eaea4254963ef2f4acb9e6da,https://github.com/kuba--/zip.git
d302112e1f674915b75039df5b9e5214,https://github.com/KvrocksLabs/lua.git
469683a155084a89b6e7707079e8b688,https://github.com/kypeli/kQOAuth.git
dd7e4444879a4c7fa6ca7586251d55b5,https://github.com/ladislav-zezula/CascLib.git
0349c5a7d41a4b4c804bc35f3055078c,https://github.com/ladislav-zezula/StormLib.git
a9ff39e6f1124a6ba074b542f7841f3b,https://github.com/landley/toybox.git
e65f6972d20b4a2ebbed95bc9b1767c4,https://github.com/lathiat/avahi.git
212384ccb503484b9477623c684bfe70,https://github.com/leadedge/Spout2.git
7527569fff3843ce94c3a83554ff71b4,https://github.com/leaflabs/libmaple.git
5f4d694aea8946428e79d22259cc7949,https://github.com/LeelaChessZero/lc0.git
d2c1ea5566144ce99580adb961a567fb,https://github.com/leethomason/tinyxml2.git
7633b21dbec846ebb956d4c6b88b6a2a,https://github.com/lemenkov/libyuv.git
8fc999b30e6a4f0797a730db002d797f,https://github.com/lensfun/lensfun.git
3ae633cc39ac4c928b145db959dc2125,https://github.com/lh3/bwa.git
89bb38d8fa8940a99ba5ffea6b19f01c,https://github.com/lh3/minimap2.git
bea1b9ec825845959ae8ea30c0c75c05,https://github.com/liballeg/allegro5.git
8f0c6e078b924820bd8d3c1e1cbdc06f,https://github.com/libarchive/libarchive.git
ebb37c9fe56641baaaf22fd1e4dac1d2,https://github.com/libass/libass.git
c51cf7e6891c42c59adbead01836c38f,https://github.com/libav/libav.git
7ad6fc3f9b7347b1b046386c8e0a22a3,https://github.com/libevent/libevent.git
80851959813f44529878ec553cbe2b7b,https://github.com/libexif/libexif.git
74e3f2101eab4c719f9a1c5b6957ed5c,https://github.com/libexpat/libexpat.git
b996cf185bc640e28cb4f225e1a52846,https://github.com/libffi/libffi.git
77d8fffa1f9e4e53a4a175684fe32abe,https://github.com/libfuse/libfuse.git
a376bbee71a2480ab6edfbdc65d292a3,https://github.com/libgd/libgd.git
450f95a47d1f48de89d7bdbfeeb14978,https://github.com/libgeos/geos.git
3c874693117a40bfad09030dc67da708,https://github.com/libgit2/libgit2.git
33fc4da9ba5348ee9ef5b4507660a937,https://github.com/libharu/libharu.git
4dcc55958f5b4e118ef5d651bdd795e8,https://github.com/libigl/libigl.git
688b0512ae2e4a789a0b520a01a8b1b5,https://github.com/libimobiledevice/libplist.git
1b3897dc1c394c8d86d233e4b2e84b27,https://github.com/libjpeg-turbo/libjpeg-turbo.git
47d3bdcd6f2e45e69772d7110a75f074,https://github.com/libLAS/libLAS.git
6652e841f23a4bd794334a15874cd24f,https://github.com/libnet/libnet.git
8766a78bd20f4803b6f6f8ade957ca73,https://github.com/LibRaw/LibRaw.git
221a1ede0f394d69987768b1b1566320,https://github.com/libreswan/libreswan.git
4ef4b88e12d14effb3b3fe5c76aaedff,https://github.com/libRocket/libRocket.git
f329b00393754b3f8001f530ff3ec72e,https://github.com/libsdl-org/SDL-1.2.git
0bf05b9609f34151a4a5ee412c526f30,https://github.com/libsdl-org/SDL.git
cc4feea4c69c4c12ae268ec3fb207850,https://github.com/libsndfile/libsamplerate.git
9d1bfa4491d64b3388e42539b850cee8,https://github.com/libsndfile/libsndfile.git
bb6aaaa3e4864dd498cefbe9225c6fc4,https://github.com/libspatialindex/libspatialindex.git
29052593abaf4550b4b7cfd9b60b72a5,https://github.com/libssh2/libssh2.git
4a15978ee83c40febf358e0d281ea70a,https://github.com/libtcod/libtcod.git
33f38a8f60b049e582155c2aff9113d7,https://github.com/libtom/libtomcrypt.git
3a58f621e68f4f1f9ad17ad11490a00e,https://github.com/libtom/libtommath.git
70012eb68b894179ac1067ec3279f382,https://github.com/libtom/tomsfastmath.git
f62fd14021b642ffb9ed4239e6fd02d0,https://github.com/libunwind/libunwind.git
84b81b98b1ec4caa87815291957d2cb3,https://github.com/libusb/libusb.git
aaec6466891f4f97b4b5cf4c90450174,https://github.com/libuv/libuv.git
630bd6a7db4748dc833efd5a2b182565,https://github.com/LibVNC/libvncserver.git
e51abe57cf2342038aab9333fd286abd,https://github.com/LINBIT/drbd.git
af0019ad96c14a0ebf6fdba5478f3c73,https://github.com/Links2004/arduinoWebSockets.git
a051b96e905a46ad84f10860dbc22408,https://github.com/linux-audit/audit-userspace.git
6ea52a0fb2c3419db013749018e681dd,https://github.com/linuxdeepin/dde-file-manager.git
287a3c50c17e430e8ab28571f9cebfae,https://github.com/lionsoul2014/friso.git
be406e32fb10482c91f71c3d79109679,https://github.com/lipnitsk/libcue.git
294a21b1eea043ca8e2dcba0376421ec,https://github.com/litehtml/litehtml.git
d445c5220568482e989acfe90ac5c3fd,https://github.com/litespeedtech/lsquic.git
af82aba61ecc483f96c655f7eceff97f,https://github.com/littlefs-project/littlefs.git
9ccd21708c754d7ab0a22510444d4c52,https://github.com/lloyd/yajl.git
385c6bd75be348a5a158d9a295e01f74,https://github.com/llvm/llvm-project.git
b07999818af34bbab2de22d886e52ecd,https://github.com/LMDB/lmdb.git
aec995cc105346d0a68f4739e91de1e2,https://github.com/log4cplus/log4cplus.git
d87b00794de549af86065397a42b6e1b,https://github.com/LongSoft/UEFITool.git
37573eca345c4294a0d5db27c3e85454,https://github.com/LoupVaillant/Monocypher.git
b63824b047ec4d7d89d93d1b8e354f16,https://github.com/lsalzman/enet.git
1dc84bfa0a374eaa8ba824c00c8c4eb0,https://github.com/lua/lua.git
b1117b22dd574c329c60c8e9cb6fda6d,https://github.com/luabind/luabind.git
5116ff22d230420085da280f496187a0,https://github.com/LuaDist/libjpeg.git
52dd5636546a41cbb4c5308e8b5f908a,https://github.com/LuaDist/tcc.git
92ec3f21dbe6415fb5f2193615d65d9f,https://github.com/LuaJIT/LuaJIT.git
a7aed6ccadbd458da8ed2fae724ce351,https://github.com/lucab/adns.git
782f073ab16c4dcd83ca2a35b576dd78,https://github.com/lucasjones/cpuminer-multi.git
84154e3716814eeb9f0d328d3c57a6f1,https://github.com/LudovicRousseau/PCSC.git
fcdf9bf8c39d4b668aed4cc672378fc1,https://github.com/luigirizzo/netmap.git
1abfe2413e5947fc9a04a00cab03c1e0,https://github.com/luke-jr/bfgminer.git
f8ccbff633b64f36a854b38079170aaa,https://github.com/lvgl/lvgl.git
09664f427e2a493f879fc646fd42ca80,https://github.com/lwip-tcpip/lwip.git
bc547712d1e94efebc11ba2b2ee3cacd,https://github.com/lxqt/qtermwidget.git
9d47a57cff4c4fcdb3260484d711ae81,https://github.com/lz4/lz4.git
5a09622341d745308c2bc50cea9f23ad,https://github.com/machyve/xhyve.git
bfb5df19b5f44dc4af41f5f63bc9cbcf,https://github.com/madler/zlib.git
3e07bc1af9294f458b2af47cec4c1ed8,https://github.com/maharmstone/btrfs.git
780454f5c5014fc99e77defbd26cdf8b,https://github.com/Makuna/NeoPixelBus.git
2a072496268d4b8495b2276860ac1e0c,https://github.com/malaterre/GDCM.git
b0b3237650514338aa75c034cb6ead85,https://github.com/mapbox/tippecanoe.git
0178ebe526464492adc5a76eb54a2c60,https://github.com/mapnik/node-mapnik.git
c522bb9704a645588e258989559efc82,https://github.com/MariaDB/server.git
305d28e2425540a6bc20549cf941485e,https://github.com/markjeee/libid3tag.git
de557efacbc148eea31efa02f8402d17,https://github.com/markjeee/libmad.git
49d4716f11cf48f9bbe3030440e75588,https://github.com/MarlinFirmware/Marlin.git
14a6f5b8aaeb4f7cab6e39e8261d9191,https://github.com/martinus/robin-hood-hashing.git
076f1512c820479294a788321cd65c74,https://github.com/martona/mhook.git
ac18961d4be24a739b44bd9cd2033eaa,https://github.com/marvinroger/async-mqtt-client.git
98a523d2cf6a471994024accd88222f3,https://github.com/Matroska-Org/libebml.git
fbf098baeb63486580042fe4f40c85c7,https://github.com/Matroska-Org/libmatroska.git
3a97e03d0d0a4250b83927f3755f0cda,https://github.com/mattn/go-sqlite3.git
f6a938841242464c9ff752cbba810177,https://github.com/mattthias/slurm.git
97aaf0ab80e042789cd32c00ac279d89,https://github.com/matus-chochlik/oglplus.git
a146f37ea9664049bd778a05ef5267d4,https://github.com/mavam/libbf.git
1644478e63a24ddda21b5f9b7401a7c1,https://github.com/maxmind/libmaxminddb.git
af5d7a568fcc4f0784205b68c28ccecf,https://github.com/mborgerding/kissfft.git
3a6b613453e2462e9867966ddeedb738,https://github.com/mcmilk/7-Zip-zstd.git
4e8f9cf87b9640049ec26ad64b1d016d,https://github.com/mcostalba/Stockfish.git
4ea5a5e32ba44a9ba5dd9cd195a026e3,https://github.com/mcu-tools/mcuboot.git
d47bcb51208d4cc09935942c6bd82404,https://github.com/MediaArea/MediaInfo.git
6ee915bb440c4167b4c2aa637e29931c,https://github.com/memcached/memcached.git
242527968f004864830badefbeb6c5e4,https://github.com/memkind/memkind.git
c40934eec80e4560b1d3006e4fceca12,https://github.com/memononen/libtess2.git
55a489f615024b98aed62a3478fb81b6,https://github.com/Mendeley/Update-Installer.git
6149d277a21041218edb567bb254a857,https://github.com/merbanan/rtl_433.git
49ceee5b644c4df69c74cfc0f6939277,https://github.com/Metaswitch/freeDiameter.git
8eff6d15d997437eaae73bc99abb8656,https://github.com/mfem/mfem.git
7ef91b2b5d6a407d9fcf7c5e70ed9c56,https://github.com/mgba-emu/mgba.git
73a34c942edd4b2fb421a5423697d8b6,https://github.com/mgbellemare/Arcade-Learning-Environment.git
5cfdded32e764e37afec9378db6b1880,https://github.com/michaeltyson/TPCircularBuffer.git
f948894dd3f8493f8a0e7e67941c6537,https://github.com/micknoise/Maximilian.git
719c4cd093e9419493d611338b2946b1,https://github.com/micropython/micropython.git
9f9d20b7bfa2401491b853be378f3696,https://github.com/microsoft/cpprestsdk.git
e2be149bb0b3445cac75db69d5e1387a,https://github.com/microsoft/cppwinrt.git
9dd6863d41624bd6b66d108e83836664,https://github.com/microsoft/Detours.git
025f8151e11a4933af614411548daf23,https://github.com/microsoft/DirectXMesh.git
2eaa6d8b68364730b46b6897bedb2f12,https://github.com/microsoft/DirectXTex.git
a4b255ace52f4a2e953382417724ed3d,https://github.com/microsoft/DirectXTK.git
bf84cf5fa0f24917b1c0681670ef8421,https://github.com/microsoft/DXUT.git
129d884843294dcaa48aa8d8d4d1ff3d,https://github.com/microsoft/mimalloc.git
a54a6cadcc7c4591b74cd53c737ef647,https://github.com/miniupnp/miniupnp.git
82757851a96d44b1b366270b26749d26,https://github.com/mirror/ncurses.git
08d13e4af25542229a34334682ca989d,https://github.com/mity/md4c.git
7aa254e823ab4fa0a335c7b70cd7110b,https://github.com/mkazhdan/PoissonRecon.git
c8e4bc7e402f4eceb6d1b14ed32a9fd1,https://github.com/mkj/dropbear.git
991f95e9c6ac40c7b7c7025229798743,https://github.com/mm2/Little-CMS.git
5f4e76548706458eb7a99a4129ece8db,https://github.com/mongodb/libbson.git
0e4e8aa46bd042b49044f79a43c9d295,https://github.com/mongodb/mongo-c-driver.git
e5899d4feafe4fb3af3fc1e71194bf92,https://github.com/mongodb/mongo.git
3a9eab36e4f046e4a3c40501c5a5e838,https://github.com/monkey/monkey.git
1c62e81f94ab47c0a5ec9cbfc404021b,https://github.com/mono/mono.git
fe9ef1e501904072916b0eafc214889e,https://github.com/mossmann/hackrf.git
387c9d66b4b643bebfd83e192b91b1db,https://github.com/mozilla/mozjpeg.git
fb9edf681fbf442a879e5b2806499129,https://github.com/mpv-player/mpv.git
3f898878659d46d3a123bfdeb4b928c9,https://github.com/mpx/lua-cjson.git
fbcf3411bb214578b9be65cf0efaaea6,https://github.com/mruby/mruby.git
5fd2b00f3d224a76b5907c08378345a0,https://github.com/msgpack/msgpack-c.git
ec80b04024d84423a70cab91bd862821,https://github.com/mstorsjo/fdk-aac.git
cb654d37f2af4a479d2dc12682124cae,https://github.com/msysgit/msysgit.git
cb0637f73d9f4bd38643a95fe3a20231,https://github.com/mupen64plus/mupen64plus-core.git
a79e7258174d4d039bd85fdf91ad5b4c,https://github.com/musescore/MuseScore.git
7597ab77f0e84875aa074095761f9a2f,https://github.com/MusicPlayerDaemon/libmpdclient.git
b5faf4ad1a7341e8a68ccd2cb32d0cc7,https://github.com/mvanderkolff/jbigkit-packaging.git
2132c74b785045ebb8257a8af80879ef,https://github.com/myriadrf/LimeSuite.git
24e5abe73dd344f1ae50dfc68be55734,https://github.com/mysensors/MySensors.git
f941bbeb66c0489f84301c885ab7214f,https://github.com/mysql/mysql-server.git
a912ba16169a494d9cecc1a6f7319be6,https://github.com/NagiosEnterprises/nagioscore.git
80d3fe5633764ceb9379ad75eeaa9bae,https://github.com/nanocurrency/nano-node.git
4c4c51b3ea834d5faf2cba45cc8c9971,https://github.com/nanomsg/nanomsg.git
190640f94c034a088dceb5e94be47412,https://github.com/nanopb/nanopb.git
c52b6254db834b59b01a393859313936,https://github.com/narzoul/DDrawCompat.git
9329c9ce7f284f8aa984c16e4bf7066c,https://github.com/nasa/osal.git
5d7136f343264d099b70fe0d355e2eb6,https://github.com/ncruces/dcraw.git
9553361c626a44bb97b1fb0646e36db7,https://github.com/Neargye/magic_enum.git
435bdc515740470098cb452e9947d464,https://github.com/ned14/nedmalloc.git
7495ccc3da12404dba24500575439b26,https://github.com/ned14/nedtries.git
77954589ca514f3aa78e1190d3efdd74,https://github.com/nemequ/lzo.git
317a3d5dbe4f44e8b320ddab55a0b0ec,https://github.com/nemtrif/utfcpp.git
0fe4a20216ca4dee871616e4cfbca14d,https://github.com/NervanaSystems/ngraph.git
abe18a9c83fe4433aedde7426f2a6b50,https://github.com/nesbox/giflib.git
9e19ad74277f46d8b15f1b725a9a47a7,https://github.com/net-snmp/net-snmp.git
3cf4ae52df8f40b3830acbce53ee4fcb,https://github.com/networkprotocol/yojimbo.git
f4b210a69d52452c8cf12e534654afd1,https://github.com/neurobin/MT7630E.git
843c7dbb39984801b000c8b6fb031aa5,https://github.com/newville/ifeffit.git
b4a1fbfb12a64b57bc925cd66553df82,https://github.com/nghttp2/nghttp2.git
dedd50c24c984a189047f5fc3d7cd372,https://github.com/nginx/nginx.git
a7233dfe6df84047adacd8f0fde8b0b4,https://github.com/nickbruun/hayai.git
874698316326493da8d441faed2bfca9,https://github.com/nigels-com/glew.git
f4b104e3a55846b2bee8e9c5a5d02a37,https://github.com/nih-at/libzip.git
ceae6b22e35a422b8d9cf4ffc156087e,https://github.com/nijel/enca.git
ac080d5813154fc1980f9ccd555824f6,https://github.com/niklasso/minisat.git
d34b1c7b747143308dfa97aebefa5c37,https://github.com/ninja-build/ninja.git
90a82b4ba2e24e419282cacb5f907b31,https://github.com/nkolban/ESP32_BLE_Arduino.git
4a4cadf85a6c4eaf8903466f4aac1a96,https://github.com/NLnetLabs/ldns.git
07b522c59b634c5ca386e3726272b269,https://github.com/NLnetLabs/unbound.git
b063e0ffc8b94d23858ce13ed4cd89a2,https://github.com/nlohmann/json.git
5f10e8d86d2d4b7485d944118063b8fc,https://github.com/nmslib/hnswlib.git
bf078879a6204bb986fc1b88a7974718,https://github.com/nodejs/http-parser.git
945e7afcd9bb414a9f60044b334d32a1,https://github.com/nodejs/node-gyp.git
4dbf62c12bba41099b4d270715fe506a,https://github.com/nodejs/node.git
014505d4b0364410a49b84ece99371e4,https://github.com/nodemcu/nodemcu-firmware.git
11d7a13e70fb489ba6b268e06029f279,https://github.com/notepad-plus-plus/notepad-plus-plus.git
3e95ab92f372467ea119c0c5a0655f0f,https://github.com/nothings/obbg.git
43374609c2634d77ae263de5f0129a43,https://github.com/nRF24/RF24.git
da2db8422a4a4cba90f5a4c361bfd0b8,https://github.com/ntop/n2n.git
3c3fb48e8a394def805c3315702a19ca,https://github.com/ntruchsess/arduino_uip.git
c63a9ceb758741b4b6fc115b44e68210,https://github.com/nu774/qaac.git
309eb0fc9add442a99596e41bb9fa7ec,https://github.com/numpy/numpy.git
193d115eca2c4f53998680c86a9bb984,https://github.com/NVIDIA/cutlass.git
dd20b12b0c144de0b9eabbeb09fac2e2,https://github.com/NVIDIA/nccl.git
762172d9d8614f159769346a1a563859,https://github.com/NVIDIA/thrust.git
92454cc522b74f83a5efa0af43437aec,https://github.com/NVIDIAGameWorks/PhysX-3.4.git
cf983d6ff3304eaba1cbc5cd818cb759,https://github.com/NVIDIAGameWorks/PhysX.git
